fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-08-09,1,normal,498.7911,485.39,13.4011,2.76,151.3061,176.6525,198.0567,16.3792,10.845,1.1762,0.1762,61.542,0.5039,0.0,0.0,0,9.7161,128.3634,49.3933,0.8238,0.9846,5,1,False
2025-08-09,2,normal,504.0838,485.39,18.6938,3.85,152.4049,189.8355,191.2313,16.6126,12.7754,1.2044,0.2044,62.5052,0.5,0.0,0.0,0,10.4412,127.617,53.2284,0.8513,0.9601,5,2,False
2025-08-09,3,normal,513.9057,485.39,28.5157,5.87,142.6514,186.2136,210.6838,16.7251,8.9181,0.8588,-0.1412,63.1425,0.25,0.5,0.0,0,10.242,127.6403,48.9929,0.9099,1.2607,8,4,False
2025-08-09,4,normal,465.2823,485.39,-20.1077,-4.14,141.0919,186.5307,163.8172,18.2957,7.8618,0.8728,-0.1272,61.7964,0.25,0.0,0.0085,1,10.2594,111.7347,59.6027,1.0049,0.8356,3,2,False
2025-08-09,5,normal,467.9705,485.39,-17.4195,-3.59,152.3092,195.202,166.9052,16.2172,30.2287,0.5296,-0.4704,64.2616,0.5,0.5,0.4618,9,10.7363,119.789,51.6831,1.0147,0.8728,5,2,False
2025-08-09,6,normal,407.9777,485.39,-77.4123,-15.95,130.5065,175.9411,135.8727,15.6731,18.6694,1.3014,0.3014,61.9518,0.5,0.0589,0.0,0,9.677,114.0758,54.2139,0.7476,1.2473,3,3,False
2025-08-09,7,normal,531.8123,485.39,46.4223,9.56,135.8875,174.9819,291.3672,17.8299,52.5945,0.14,-0.86,61.1564,0.7092,0.0039,0.873,16,9.6242,130.4834,58.6194,1.2661,1.1454,10,2,False
2025-08-09,8,normal,524.7532,485.39,39.3632,8.11,153.1952,172.8632,231.9776,18.3468,14.936,0.758,-0.242,61.7307,0.0,0.2539,0.1815,3,9.5077,127.1758,60.4678,1.0496,0.915,5,3,False
2025-08-09,9,normal,520.8577,485.39,35.4678,7.31,141.7979,186.269,249.2783,15.753,40.7344,0.3294,-0.6706,60.7415,0.7092,0.5,0.0583,1,10.245,134.7652,47.9047,0.9161,0.7906,4,2,False
2025-08-09,10,normal,405.0732,485.39,-80.3167,-16.55,141.5454,178.4011,123.2301,18.7413,19.362,0.6898,-0.3102,62.4114,0.0,0.2092,0.1043,2,9.8123,99.6139,40.042,1.0607,0.8267,4,2,False
2025-08-09,11,normal,437.8521,485.39,-47.5379,-9.79,138.6912,166.3739,162.3574,18.4458,11.1246,0.8211,-0.1789,62.1698,0.0,0.25,0.3972,8,9.1507,108.6494,51.859,1.1132,1.0399,2,3,False
2025-08-09,12,normal,469.7841,485.39,-15.6059,-3.22,148.2533,167.1156,179.9461,18.0975,7.4334,0.8815,-0.1185,62.7406,0.25,0.0,0.0,0,9.1915,116.6333,54.3638,0.9569,1.0432,6,1,False
2025-08-09,13,normal,456.2489,485.39,-29.1411,-6.0,145.0743,177.0644,158.1278,17.997,6.0206,1.0944,0.0944,63.7948,0.0,0.0,0.0,0,9.7387,116.2509,50.4402,0.9056,0.7733,4,2,False
2025-08-09,14,normal,396.2799,485.39,-89.1101,-18.36,143.4226,180.519,140.5104,15.2865,52.8856,0.14,-0.86,61.4949,1.4286,0.0,0.7903,14,9.9287,106.9623,49.6431,1.1393,0.8053,7,3,False
2025-08-09,15,normal,430.2158,485.39,-55.1741,-11.37,149.9579,182.7385,119.8769,16.5077,5.8498,1.0928,0.0928,63.0216,0.2092,0.0,0.0,0,10.0508,108.9671,54.6796,0.7582,0.9222,2,1,False
2025-08-09,16,normal,440.2678,485.39,-45.1222,-9.3,144.7326,190.6001,145.2365,19.643,20.6583,0.6733,-0.3267,63.2289,0.0,0.0,0.2092,4,10.4832,103.0902,51.9,1.1216,1.0008,3,0,False
2025-08-09,17,normal,543.6576,485.39,58.2676,12.0,132.9401,190.6671,245.5025,16.9212,8.5309,1.1351,0.1351,63.1328,0.25,0.0,0.0,0,10.4869,144.3742,49.5532,0.8211,0.8937,8,2,False
