fecha,t,hora,p [€/MWh],p_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,pi_disp_up [€/MWh],pi_disp_down [€/MWh],pi_act_up [€/MWh],pi_act_down [€/MWh],E_max [MWh],SOC_min [MWh]
2025-10-20,1,00:00,55.12,55.12,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,2,00:15,50.0,50.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,3,00:30,40.1,40.1,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,4,00:45,38.13,38.13,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,5,01:00,29.7,29.7,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,6,01:15,28.5,28.5,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,7,01:30,28.33,28.33,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7799,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,8,01:45,27.07,27.07,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.7484,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,9,02:00,26.42,26.42,-0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,0.8657,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,10,02:15,22.2,22.2,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.983,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,11,02:30,26.42,26.42,0.0295,-0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,0.9515,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,12,02:45,25.6,25.6,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.0688,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,13,03:00,26.42,26.42,0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,1.186,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,14,03:15,26.42,26.42,0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,1.3033,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,15,03:30,25.5,25.5,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.4206,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,16,03:45,26.42,26.42,0.0295,-0.0,-0.0,0.0,0.125,-0.0,0.0295,0.0,1.3891,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,17,04:00,26.42,26.42,-0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,1.5064,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-20,18,04:15,26.42,26.42,-0.0,0.125,0.125,0.0,-0.0,-0.0,0.0,0.0,1.6236,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
