fecha,t,hora,p [€/MWh],p_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,pi_disp_up [€/MWh],pi_disp_down [€/MWh],pi_act_up [€/MWh],pi_act_down [€/MWh],E_max [MWh],SOC_min [MWh]
2025-10-27,1,00:00,90.92,90.92,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9686,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,2,00:15,87.87,87.87,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9371,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,3,00:30,85.0,85.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.9057,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,4,00:45,84.21,84.21,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8742,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,5,01:00,77.5,77.5,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8428,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,6,01:15,77.5,77.5,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8113,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,7,01:30,77.33,77.33,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,0.9286,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,8,01:45,77.33,77.33,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,0.8971,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,9,02:00,76.87,76.87,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.0144,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,10,02:15,76.87,76.87,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.1317,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,11,02:30,76.87,76.87,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.2489,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,12,02:45,77.12,77.12,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.3662,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,13,03:00,77.12,77.12,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.4834,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,14,03:15,77.12,77.12,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.6007,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,15,03:30,77.12,77.12,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.718,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,16,03:45,77.12,77.12,0.0,0.125,0.125,0.0,0.0,-0.0,0.0,0.0,1.8352,1,1,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,17,04:00,77.33,77.33,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.8038,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,18,04:15,77.5,77.5,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.7723,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,19,04:30,80.0,80.0,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.7409,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
2025-10-27,20,04:45,83.57,83.57,0.0295,0.0,0.0,0.0,0.125,0.0,0.0295,0.0,1.7095,0,0,9.27,8.48,118.15,53.05,2.0,0.3999999999999999
