fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-10-05,1,00:00,35.02,35.02,35.02,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,2,00:15,35.02,35.02,35.02,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,3,00:30,35.02,35.02,35.02,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,4,00:45,35.01,35.01,35.01,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,5,01:00,35.01,35.01,35.01,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,6,01:15,35.01,35.01,35.01,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,7,01:30,34.7,34.7,34.7,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,8,01:45,29.33,29.33,29.33,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4762,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,9,02:00,29.33,29.33,29.33,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4107,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,10,02:15,29.12,29.12,29.12,0.0,0.14,0.1085,0.0,-0.0,0.1415,0.0,0.0315,0.5368,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,11,02:30,28.87,28.87,28.87,0.0589,-0.0,-0.0,0.0,0.25,0.0,0.0589,0.0,0.4713,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,12,02:45,28.87,28.87,28.87,0.0,0.25,0.25,0.0,-0.0,-0.0,0.0,0.0,0.6963,1,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-10-05,13,03:00,29.12,29.12,29.12,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6308,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
