fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-03-25,1,00:00,38.16,38.16,38.16,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,2,00:15,41.96,41.96,41.96,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,3,00:30,39.41,39.41,39.41,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,4,00:45,42.52,42.52,42.52,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,5,01:00,20.29,20.29,20.29,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,6,01:15,19.61,19.61,19.61,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,7,01:30,19.24,19.24,19.24,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,8,01:45,21.9,21.9,21.9,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4762,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,9,02:00,13.1,13.1,13.1,0.0,0.2341,0.2295,0.0,-0.0,0.0205,0.0,0.0046,0.6869,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,10,02:15,13.25,13.25,13.25,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6214,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,11,02:30,12.91,12.91,12.91,0.0589,0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,0.5559,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,12,02:45,13.26,13.26,13.26,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4905,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,13,03:00,11.59,11.59,11.59,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.7155,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,14,03:15,12.27,12.27,12.27,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.9405,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,15,03:30,12.67,12.67,12.67,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.1655,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,16,03:45,12.27,12.27,12.27,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.3905,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,17,04:00,12.29,12.29,12.29,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.6155,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,18,04:15,12.92,12.92,12.92,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.55,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,19,04:30,12.79,12.79,12.79,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,1.775,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,20,04:45,12.92,12.92,12.92,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,2.0,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,21,05:00,17.21,17.21,17.21,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,22,05:15,18.23,18.23,18.23,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,23,05:30,17.93,17.93,17.93,0.0589,0.0,-0.0,0.0,0.25,-0.0,0.0589,0.0,1.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,24,05:45,18.12,18.12,18.12,0.0,0.204,0.1909,0.0,-0.0,0.0591,0.0,0.0132,1.9872,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,25,06:00,32.27,32.27,32.27,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.9217,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,26,06:15,33.2,33.2,33.2,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.8563,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,27,06:30,32.38,32.38,32.38,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7908,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,28,06:45,31.66,31.66,31.66,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,1.7253,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,29,07:00,93.3,93.3,93.3,0.25,-0.0,0.0,0.25,-0.0,0.0,0.0,0.0,1.4475,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,30,07:15,95.84,95.84,95.84,0.25,-0.0,0.0,0.25,-0.0,0.0,0.0,0.0,1.1698,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,31,07:30,91.34,91.34,91.34,0.25,-0.0,0.0,0.25,-0.0,0.0,0.0,0.0,0.892,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,32,07:45,83.47,83.47,83.47,0.25,0.0,0.0,0.25,-0.0,0.0,0.0,0.0,0.6142,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,33,08:00,38.25,38.25,38.25,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5487,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,34,08:15,37.49,37.49,37.49,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4832,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,35,08:30,39.1,39.1,39.1,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4178,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,36,08:45,36.88,36.88,36.88,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,37,09:00,4.84,4.84,4.84,0.0,0.2182,0.2092,0.0,0.0,0.0408,0.0,0.0091,0.5487,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,38,09:15,4.91,4.91,4.91,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4832,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,39,09:30,4.95,4.95,4.95,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4178,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-25,40,09:45,5.14,5.14,5.14,0.0589,-0.0,0.0,0.0,0.25,-0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
