fecha,t,hora,p_sell [€/MWh],p_buy [€/MWh],p_buy_eff [€/MWh],x_sell [MWh],x_buy [MWh],x_ch [MWh],x_dis [MWh],r_up [MWh],r_down [MWh],a_up [MWh],a_down [MWh],SOC [MWh],y_bat,y_grid,p_disp [€/MWh],p_act_up [€/MWh],p_act_down [€/MWh],capacidad_nominal [MWh],soc_min_limit [MWh]
2025-03-15,1,00:00,84.43,84.43,84.43,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.9345,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,2,00:15,81.46,81.46,81.46,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8691,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,3,00:30,81.17,81.17,81.17,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8036,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,4,00:45,81.98,81.98,81.98,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7381,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,5,01:00,65.06,65.06,65.06,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6726,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,6,01:15,66.4,66.4,66.4,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6072,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,7,01:30,68.24,68.24,68.24,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5417,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,8,01:45,67.47,67.47,67.47,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4762,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,9,02:00,57.48,57.48,57.48,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4107,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,10,02:15,59.73,59.73,59.73,0.0574,0.0,0.0,0.0,0.2437,0.0,0.0574,0.0,0.3469,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,11,02:30,56.49,56.49,56.49,0.0,0.0787,0.0297,0.0,0.0,0.2203,0.0,0.049,0.4178,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,12,02:45,64.02,64.02,64.02,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,13,03:00,49.03,49.03,49.03,0.0,0.2182,0.2092,0.0,0.0,0.0408,0.0,0.0091,0.5487,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,14,03:15,50.15,50.15,50.15,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4832,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,15,03:30,49.18,49.18,49.18,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4178,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,16,03:45,50.49,50.49,50.49,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,17,04:00,43.66,43.66,43.66,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.5773,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,18,04:15,44.39,44.39,44.39,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.8023,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,19,04:30,45.61,45.61,45.61,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7368,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,20,04:45,45.22,45.22,45.22,0.0,0.123,0.0866,0.0,0.0,0.1634,0.0,0.0364,0.8475,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,21,05:00,46.07,46.07,46.07,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.782,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,22,05:15,46.09,46.09,46.09,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7166,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,23,05:30,45.33,45.33,45.33,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6511,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,24,05:45,41.38,41.38,41.38,0.0,0.25,0.25,0.0,0.0,-0.0,0.0,0.0,0.8761,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,25,06:00,49.94,49.94,49.94,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.8106,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,26,06:15,50.57,50.57,50.57,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.7451,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,27,06:30,48.45,48.45,48.45,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6797,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,28,06:45,49.37,49.37,49.37,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.6142,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,29,07:00,58.53,58.53,58.53,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.5487,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,30,07:15,61.24,61.24,61.24,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4833,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,31,07:30,60.71,60.71,60.71,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.4178,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,32,07:45,58.23,58.23,58.23,0.0589,0.0,0.0,0.0,0.25,0.0,0.0589,0.0,0.3523,0,0,10.0,114.3,50.73,2.0,0.1399999999999999
2025-03-15,33,08:00,34.82,34.82,34.82,0.0,0.1767,0.1557,0.0,-0.0,0.0943,0.0,0.021,0.5113,1,1,10.0,114.3,50.73,2.0,0.1399999999999999
