fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-08-20,1,142.3249,211.9659,-69.6409,-32.85,68.7319,72.2317,53.7899,34.7172,1.8911,15.8203,0.7707,-0.2293,68.9905,0.0,0.0,0.0546,6,8.0033,8.4217,98.444,22.7759,1.1408,0.628,5,1
2025-08-20,2,248.2,211.9659,36.2342,17.09,72.1213,90.7332,145.8666,34.81,8.8569,16.8541,0.752,-0.248,67.947,0.0,0.0,0.1048,4,10.0871,7.2986,135.4929,135.3543,1.2069,0.5347,8,3
2025-08-20,3,182.6569,211.9659,-29.309,-13.83,78.1045,89.2423,59.0219,28.9226,0.0,14.7891,1.2194,0.2194,67.4198,0.125,0.0,0.0,0,9.9111,8.1723,110.1546,261.9404,0.7432,0.6574,5,0
2025-08-20,4,319.9804,211.9659,108.0145,50.96,67.6253,95.1683,233.514,28.0953,18.885,29.3469,0.5749,-0.4251,69.037,0.625,0.0,0.0645,3,10.5969,6.0289,197.4183,38.5738,0.9676,0.4346,6,1
2025-08-20,5,137.4445,211.9659,-74.5214,-35.16,75.7113,75.0948,25.7612,29.9668,0.0,9.156,0.8667,-0.1333,68.7122,0.3451,0.0,0.0,0,8.3005,10.7055,89.1745,40.7198,0.917,1.7952,10,0
2025-08-20,6,182.8131,211.9659,-29.1528,-13.75,79.1292,107.0295,148.8004,37.3669,73.5178,41.2612,0.4,-0.6,68.7687,0.0,0.0,0.7712,20,11.9286,5.7115,127.0644,225.6446,1.6415,1.9802,3,0
2025-08-20,7,284.2343,211.9659,72.2685,34.09,68.5166,81.7206,172.839,31.1368,0.0,7.7051,1.112,0.112,68.7653,0.0,0.0951,0.0,0,9.0281,12.1071,167.5031,42.5128,0.9411,0.8387,7,5
2025-08-20,8,180.8582,211.9659,-31.1077,-14.68,75.3373,87.4421,167.5306,36.2988,80.3061,32.8469,0.5169,-0.4831,67.9861,0.0,0.0,0.6773,19,9.7415,5.0596,139.8649,103.2949,1.5776,0.6393,3,2
2025-08-20,9,162.0248,211.9659,-49.9411,-23.56,65.9058,70.533,-89.967,33.9665,-190.8303,41.3108,0.4,-0.6,68.8513,0.25,0.0,1.979,36,7.784,11.245,34.0328,22.8674,2.1306,0.8634,9,1
2025-08-20,10,412.7683,211.9659,200.8024,94.73,64.9366,86.7147,375.3169,33.453,65.5751,15.1718,0.7775,-0.2225,68.1964,0.0951,0.0,0.1837,9,9.6338,7.6102,243.9698,12.4775,1.175,0.7195,6,2
