fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-08-12,1,191.7158,212.9864,-21.2706,-9.99,135.6549,105.7564,-41.0792,38.3212,-74.0281,44.3232,0.5173,-0.4827,91.8164,0.125,0.0,1.4142,29,12.802,7.0897,79.7118,73.3993,1.95,1.4721,6,1
2025-08-12,2,72.6799,212.9864,-140.3065,-65.88,140.4309,59.8789,-84.9757,35.792,0.0,6.8621,0.9245,-0.0755,90.8515,0.0,0.125,0.0,0,7.1363,9.2979,56.6586,28.0071,1.0035,1.4794,6,2
2025-08-12,3,478.7094,212.9864,265.723,124.76,127.0092,85.4379,299.097,32.0171,0.0,0.8176,1.0092,0.0092,88.7266,0.2186,0.125,0.0,0,10.0796,18.1142,289.4574,42.0631,0.8345,1.6321,4,3
2025-08-12,4,182.6367,212.9864,-30.3497,-14.25,147.7386,80.3577,74.4362,38.1123,38.198,43.5855,0.5173,-0.4827,90.2882,0.1006,0.0,0.6791,18,9.5881,11.9551,131.5692,81.0165,1.531,0.4008,4,0
2025-08-12,5,152.3876,212.9864,-60.5987,-28.45,123.6941,93.0796,7.1325,37.9074,-10.2878,43.8989,0.5173,-0.4827,90.9375,0.0,0.1474,0.8991,20,11.1588,11.357,101.3067,40.5465,1.7208,0.6089,4,4
2025-08-12,6,170.8565,212.9864,-42.1299,-19.78,141.686,88.7106,-30.938,34.7315,-50.2387,44.1093,0.5173,-0.4827,91.3732,0.25,0.125,0.9585,22,10.7289,6.3994,82.5129,36.8288,1.6012,0.4843,4,3
2025-08-12,7,170.9072,212.9864,-42.0792,-19.76,148.6935,91.5333,-28.6557,33.597,0.0,7.0669,1.0778,0.0778,90.8486,0.125,0.0,0.0,0,11.0177,9.0818,83.6261,30.0282,0.822,1.8255,3,1
2025-08-12,8,126.0038,212.9864,-86.9826,-40.84,134.0862,72.7785,-33.5985,31.0194,0.0,16.2431,1.1803,0.1803,90.0708,0.125,0.0,0.0,0,8.8166,4.5644,69.6533,22.1728,0.6328,1.5347,3,2
2025-08-12,9,390.5621,212.9864,177.5757,83.37,119.6085,69.4115,346.1292,38.8191,75.3723,30.3958,0.6611,-0.3389,89.6806,0.0,0.0,0.2727,9,8.238,12.4001,251.0533,45.9743,1.3087,1.1264,4,0
2025-08-12,10,178.0761,212.9864,-34.9103,-16.39,125.6698,88.4052,15.8324,37.6045,-0.0276,14.2544,0.8411,-0.1589,89.6948,0.0,0.0,0.0025,1,10.5481,13.1599,105.4577,3.3129,1.1114,0.9282,6,2
2025-08-12,11,161.7579,212.9864,-51.2284,-24.05,126.1811,72.8109,41.303,37.6702,5.7669,35.1,0.6065,-0.3935,89.2091,0.125,0.0,0.2055,7,8.7188,9.3637,113.2032,144.9245,1.2459,1.2724,5,0
2025-08-12,12,80.4358,212.9864,-132.5506,-62.23,131.9196,79.9029,-85.3906,36.352,-33.8519,43.4959,0.5173,-0.4827,90.1027,0.0,0.25,0.4019,12,9.5862,9.4186,57.6747,182.166,1.3644,0.6145,3,4
2025-08-12,13,246.8257,212.9864,33.8393,15.89,144.288,95.9476,51.3742,32.5189,0.0,12.2652,1.1355,0.1355,90.5087,0.0,0.0,0.0,0,11.5267,10.5767,131.2062,212.2668,0.6898,1.3947,7,2
2025-08-12,14,111.8434,212.9864,-101.143,-47.49,142.0192,112.9538,-94.7184,38.8324,-26.8673,36.4461,0.6055,-0.3945,92.3948,0.0,0.0,0.3524,11,13.6831,7.106,62.4905,25.8204,1.3862,0.4336,2,1
2025-08-12,15,164.1412,212.9864,-48.8452,-22.93,137.957,88.4507,3.7183,38.4778,-0.769,28.276,0.6828,-0.3172,89.1376,0.0,0.0,0.227,8,10.6383,9.1713,97.902,34.2924,1.2669,0.6962,7,0
2025-08-12,16,488.3004,212.9864,275.314,129.26,129.3058,88.339,316.5036,31.5453,0.0,14.3027,1.1589,0.1589,90.0202,0.125,0.0,0.0,0,10.6368,8.5975,343.7812,6.6837,0.6857,0.5013,2,1
2025-08-12,17,222.3712,212.9864,9.3848,4.41,142.4606,84.9803,-34.6563,35.3502,-108.5759,43.6391,0.5173,-0.4827,90.3993,0.3597,0.0,2.3108,36,10.2451,7.6705,76.7715,23.9293,2.3862,1.3759,4,3
