fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-03-02,1,normal,293.7459,405.8673,-112.1214,-27.63,59.9572,180.7129,89.8971,19.9668,16.8546,0.7425,-0.2575,65.4608,0.0,0.25,0.3619,6,10.0212,90.2944,48.1577,1.107,0.7925,3,2,False
2025-03-02,2,normal,416.6392,405.8673,10.7719,2.65,62.7784,193.7495,197.2391,19.9946,17.1331,0.7416,-0.2584,66.296,0.25,0.0,0.416,8,10.7441,116.6922,49.0129,1.1216,1.0307,7,1,False
2025-03-02,3,normal,340.7214,405.8673,-65.1459,-16.05,52.462,186.7883,133.86,19.5957,12.7932,0.8108,-0.1892,67.6291,0.25,0.0,0.0,0,10.3581,104.6014,55.9963,0.9721,1.2449,4,1,False
2025-03-02,4,normal,392.9986,405.8673,-12.8686,-3.17,68.0863,180.9746,168.7695,19.3837,5.4481,1.0843,0.0843,64.6091,0.25,0.0,0.0,0,10.0357,111.487,50.4995,0.9342,1.1211,4,0,False
2025-03-02,5,normal,414.9491,405.8673,9.0818,2.24,70.1313,186.3845,184.4156,19.6707,6.3115,0.9064,-0.0936,67.4541,0.25,0.0,0.0,0,10.3357,116.866,54.9765,0.9707,0.7836,7,0,False
2025-03-02,6,normal,347.9222,405.8673,-57.945,-14.28,65.0163,172.8935,144.1354,18.6212,15.5018,1.2292,0.2292,67.6325,0.0,0.0,0.0,0,9.5876,115.2721,58.9518,0.8213,0.8085,6,3,False
2025-03-02,7,normal,443.3403,405.8673,37.473,9.23,50.3929,180.044,240.4596,18.9656,8.5906,1.1305,0.1305,65.8401,0.25,0.0,0.0,0,9.9841,134.5094,53.8652,0.8983,0.9788,3,1,False
2025-03-02,8,normal,423.3581,405.8673,17.4908,4.31,55.9339,179.5929,224.01,19.1188,17.06,0.7402,-0.2598,65.6535,0.25,0.25,0.6338,10,9.9591,125.4537,47.7715,1.1432,1.2731,6,3,False
2025-03-02,9,normal,368.2727,405.8673,-37.5946,-9.26,71.6652,176.8791,166.1492,15.9384,30.4825,0.5268,-0.4732,64.4185,0.9695,0.5,0.6232,12,9.8086,114.3637,65.1741,0.9652,0.9956,12,2,False
2025-03-02,10,normal,463.9383,405.8673,58.0711,14.31,60.6716,182.493,255.2834,18.2044,16.3053,0.7499,-0.2501,65.1844,0.75,0.1034,0.2148,4,10.1199,131.355,53.3761,0.9949,1.346,9,1,False
