fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-03-15,1,normal,591.4004,549.298,42.1025,7.66,150.2003,174.4336,303.9746,19.0115,18.1966,0.6369,-0.3631,50.1125,0.2092,0.5,0.0284,1,9.5592,127.903,52.4333,1.0874,1.0926,4,4,False
2025-03-15,2,normal,555.3869,549.298,6.0889,1.11,140.323,187.0033,253.8078,18.1042,7.6429,1.154,0.154,49.6181,0.0,0.5,0.0,0,10.2481,125.0601,56.1591,0.9075,0.8877,1,3,False
2025-03-15,3,normal,562.15,549.298,12.852,2.34,156.4891,187.6493,246.9786,16.4612,12.5059,1.2509,0.2509,49.8497,0.25,0.5,0.0,0,10.2835,136.035,48.2796,0.7708,1.1397,3,4,False
2025-03-15,4,normal,559.9466,549.298,10.6486,1.94,146.283,173.3898,279.04,20.6022,18.164,0.6401,-0.3599,50.4688,0.0,0.0,0.0,0,9.502,119.3118,44.2538,1.0749,0.8849,2,0,False
2025-03-15,5,normal,538.9033,549.298,-10.3947,-1.89,144.0281,173.5524,261.5243,20.727,19.4746,0.6067,-0.3933,49.5145,0.0,0.0,0.0086,1,9.511,115.314,43.2689,1.1033,1.0172,5,1,False
2025-03-15,6,normal,516.1516,549.298,-33.1464,-6.03,135.0998,181.9085,241.9301,15.9057,26.8811,0.4702,-0.5298,50.7375,0.75,0.6683,0.2475,5,9.9689,121.489,56.6733,0.9149,1.3341,6,4,False
2025-03-15,7,normal,499.7958,549.298,-49.5022,-9.01,148.1866,188.4983,184.5749,19.5777,1.8863,1.0376,0.0376,50.1186,0.0297,0.0,0.0,0,10.33,101.6544,53.9592,0.9656,1.0598,2,0,False
2025-03-15,8,normal,562.5464,549.298,13.2484,2.41,153.8196,189.4712,251.9357,19.4959,13.1841,0.7354,-0.2646,49.8242,0.25,0.0,0.102,3,10.3833,117.0288,62.8452,1.0285,0.8241,6,0,False
2025-03-15,9,normal,543.3439,549.298,-5.9541,-1.08,155.4763,183.6938,250.3618,19.2837,26.9043,0.4449,-0.5551,48.4706,0.25,0.2092,0.2697,5,10.0667,111.3795,47.2518,1.1078,0.932,7,2,False
2025-03-15,10,normal,497.4139,549.298,-51.8841,-9.45,137.4936,186.3222,204.7186,19.3701,11.7505,0.7604,-0.2396,49.0327,0.25,0.0,0.1426,3,10.2108,105.8884,52.8181,1.0433,0.6587,5,1,False
