fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-03-28,1,normal,679.3941,638.5223,40.8718,6.4,179.1358,167.2777,362.283,22.258,7.0444,0.738,-0.262,26.887,0.25,0.25,0.8287,10,10.5006,118.5527,49.5353,1.1761,0.801,7,1,False
2025-03-28,2,normal,598.7664,638.5223,-39.7559,-6.23,186.0674,157.8635,281.0622,22.4316,3.795,1.1428,0.1428,26.5829,0.0,0.0,0.0,0,9.9097,117.6805,44.6735,0.8481,1.0842,3,1,False
2025-03-28,3,normal,577.7515,638.5223,-60.7708,-9.52,181.0986,161.6168,263.7398,21.2953,7.4085,1.2869,0.2869,25.8258,0.0,0.0,0.0,0,10.1453,130.3524,55.7926,0.6947,0.8992,5,1,False
2025-03-28,4,normal,758.1167,638.5223,119.5944,18.73,173.1962,171.4313,442.4068,22.3133,6.6043,0.7432,-0.2568,25.7165,0.5,0.0,0.3973,5,10.7614,142.179,47.8768,1.0968,1.0853,4,2,False
2025-03-28,5,normal,555.7269,638.5223,-82.7954,-12.97,171.5634,157.8529,253.0098,21.5369,5.1622,1.2004,0.2004,25.7553,0.0,0.2092,0.0,0,9.909,114.3795,45.5209,0.7867,0.9799,4,2,False
2025-03-28,6,normal,588.3663,638.5223,-50.1561,-7.86,184.5623,160.2583,267.6177,20.3174,3.7547,0.8529,-0.1471,25.5322,0.5,0.5,0.1363,4,10.06,114.0218,37.961,0.8551,1.1371,4,2,False
2025-03-28,7,normal,708.4194,638.5223,69.8971,10.95,173.2008,158.3866,406.8926,22.7589,7.3016,0.7154,-0.2846,25.6586,0.25,0.2874,1.4966,14,9.9425,113.8954,46.6301,1.5208,0.8629,5,5,False
2025-03-28,8,normal,637.7901,638.5223,-0.7322,-0.11,172.7599,157.0709,332.4182,23.1089,1.3499,1.0525,0.0525,25.6953,0.0,0.0,0.0,0,9.8599,122.7851,45.0297,0.9441,0.9277,3,1,False
2025-03-28,9,normal,639.7622,638.5223,1.2399,0.19,180.8942,167.3253,316.8908,22.4643,2.8838,1.1108,0.1108,26.0246,0.0,0.0,0.0,0,10.5036,128.7251,48.5186,0.8821,1.0347,1,3,False
2025-03-28,10,normal,626.0033,638.5223,-12.519,-1.96,159.2992,166.5524,323.7368,22.6619,0.9232,0.9641,-0.0359,25.7314,0.0,0.25,0.2428,1,10.4551,115.3259,47.865,1.0322,1.0914,4,3,False
2025-03-28,11,normal,574.5328,638.5223,-63.9895,-10.02,188.2335,154.6317,264.132,19.9598,12.5047,0.5321,-0.4679,26.7242,1.25,0.0,0.1133,4,9.7068,110.3625,54.9245,0.8846,1.004,9,1,False
2025-03-28,12,normal,610.5935,638.5223,-27.9289,-4.37,178.4913,155.1746,301.2601,22.6166,1.7161,1.0664,0.0664,25.8567,0.0,0.25,0.0,0,9.7409,113.1194,59.623,0.9294,0.9677,1,1,False
2025-03-28,13,normal,590.7821,638.5223,-47.7402,-7.48,174.7851,153.2666,287.2995,21.1553,3.4137,0.8717,-0.1283,26.6069,0.75,0.25,0.4832,3,9.6211,100.8195,51.7784,1.1004,0.9901,4,3,False
2025-03-28,14,normal,678.2739,638.5223,39.7515,6.23,189.4299,157.7333,355.8012,22.8233,1.8673,0.9293,-0.0707,26.416,0.0,0.25,0.2005,1,9.9015,121.6427,55.92,1.0477,0.8214,2,3,False
2025-03-28,15,normal,760.9056,638.5223,122.3833,19.17,187.1624,158.3594,445.1228,22.3403,7.3987,0.7249,-0.2751,26.891,0.25,0.25,1.4628,13,9.9408,124.4188,57.5858,1.3767,1.059,5,2,False
2025-03-28,16,normal,515.6422,638.5223,-122.8802,-19.24,176.132,154.879,214.5473,21.5046,8.4116,0.6807,-0.3193,26.3442,0.5,0.25,0.0,0,9.7223,89.9575,57.3628,0.9134,1.0141,4,1,False
2025-03-28,17,normal,743.5323,638.5223,105.0099,16.45,179.3599,143.9954,448.5675,21.4113,6.9792,0.7277,-0.2723,25.6268,0.5,0.25,1.5955,14,9.0391,126.5969,51.4514,1.334,0.9758,4,1,False
2025-03-28,18,normal,692.9942,638.5223,54.4719,8.53,174.7829,160.6562,387.6435,24.0496,6.0388,0.7691,-0.2309,26.1542,0.0,0.0,0.1395,1,10.085,121.8742,47.865,1.1115,0.9663,6,1,False
2025-03-28,19,normal,671.1405,638.5223,32.6182,5.11,177.6618,159.5015,358.279,22.4875,1.8143,1.0718,0.0718,25.2712,0.25,0.0,0.1935,1,10.0125,125.3191,55.8534,0.9928,1.16,2,2,False
