fecha,sim_id,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_ree [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos
2025-05-10,1,231.3119,313.4426,-82.1308,-26.2,19.4981,70.8288,171.7585,23.3115,0.0,7.4622,1.6979,0.6979,10.6925,0.125,0.0,0.0,0,7.4535,6.6817,155.6277,224.3616,0.5056,2.2027,4,2
2025-05-10,2,225.6424,313.4426,-87.8002,-28.01,20.7028,84.9773,149.1852,22.5606,0.0,6.6623,1.6251,0.6251,10.6587,0.25,0.125,0.0,0,8.912,10.0145,127.8035,46.5276,0.5868,0.4549,3,2
2025-05-10,3,493.4502,313.4426,180.0076,57.43,21.3483,73.6233,544.3998,33.5201,106.0204,6.3807,0.4223,-0.5777,11.0441,0.125,0.0,0.2584,10,7.7149,9.0936,215.7642,135.2014,1.3345,1.3737,5,1
2025-05-10,4,326.9121,313.4426,13.4695,4.3,20.3083,98.7454,241.4044,29.4345,0.0,4.1115,1.3888,0.3888,10.5757,0.0,0.0,0.0,0,10.4686,4.227,129.0246,283.1034,0.8631,2.3058,1,1
2025-05-10,5,189.961,313.4426,-123.4817,-39.4,21.0455,71.7204,128.5321,30.3537,0.0,0.9833,1.0893,0.0893,11.0076,0.0,0.0061,0.0,0,7.3549,19.4239,73.4457,11.5604,0.9613,0.6541,6,2
2025-05-10,6,198.409,313.4426,-115.0336,-36.7,19.074,78.8964,132.1391,25.7607,0.0,5.9398,1.5683,0.5683,10.4511,0.125,0.0,0.0,0,8.3424,4.8175,99.6228,25.3141,0.6863,0.9397,4,1
2025-05-10,7,196.6614,313.4426,-116.7812,-37.26,19.6947,78.3646,155.3685,31.168,23.2251,2.3734,0.7774,-0.2226,10.6598,0.0,0.125,0.1431,5,8.2554,6.8085,79.0435,63.7928,1.1399,1.0098,3,3
2025-05-10,8,292.3244,313.4426,-21.1182,-6.74,19.5858,100.2586,259.09,28.2234,55.2459,3.1407,0.7074,-0.2926,10.733,0.25,0.125,0.2061,8,10.544,9.8856,134.0574,10.3585,1.0598,0.3414,8,1
2025-05-10,9,299.9851,313.4426,-13.4576,-4.29,20.2683,91.1967,218.8257,28.6686,0.0,1.637,1.1507,0.1507,10.8654,0.0,0.125,0.0,0,9.5744,10.0823,123.8107,70.4822,0.9176,0.5596,5,4
2025-05-10,10,185.3831,313.4426,-128.0595,-40.86,20.4732,64.2556,152.2053,32.1235,14.8175,4.61,0.5705,-0.4295,10.7324,0.0061,0.125,0.1192,5,6.7651,5.8429,73.3242,12.4139,1.1917,2.1915,6,2
